PROP_CNPJ,PROP_ALVO_CASCO,CALC_PROB_SINISTRO,CALC_DECIL_SCORE,CALC_DECISAO_FINAL,RGR_REGRA_DISPARADA_ID,CALC_REASON_CODE,CALC_JUSTIFICATIVA_NEGOCIO,CALC_AGRAVAMENTO_PREMIO_PCT,CALC_EXIGE_RASTREADOR_GPS,VI_TICKET_MEDIO_PREMIO,CALC_PREMIO_FINAL_FATURADO,CALC_RECEITA_ADICIONAL,CALC_PERDA_EVITADA,PROP_SECAO_CNAE,PROP_PORTE_FATURAMENTO,PROP_CONCENTRACAO_AREA_RISCO,PROP_QTD_PROCESSOS_REQUERIDO,PROP_RISCO_LIDERANCA
CNPJ_000085,1.0,0.1761,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,G,E,BAIXISSIMA,1.0,0.0
CNPJ_000086,1.0,0.1264,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,E,BAIXISSIMA,0.0,1.0
CNPJ_000087,1.0,0.1581,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,C,J,ALTA,38.0,0.0
CNPJ_000088,1.0,0.1954,1,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,45000.0,C,J,ALTA,196.0,0.0
CNPJ_000089,1.0,0.132,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,G,ALTISSIMA,4.0,
CNPJ_000090,1.0,0.1292,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,S,EMPRESA_ISENTA,ALTA,0.0,0.0
CNPJ_000091,1.0,0.159,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,C,G,BAIXISSIMA,3.0,0.0
CNPJ_000092,1.0,0.1446,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,G,E,ALTA,0.0,0.0
CNPJ_000093,1.0,0.1193,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,J,BAIXISSIMA,14.0,
CNPJ_000094,1.0,0.1363,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,G,ALTA,9.0,1.0
CNPJ_000095,1.0,0.1114,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,G,BAIXISSIMA,0.0,0.0
CNPJ_000096,1.0,0.1365,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,A,BAIXISSIMA,0.0,0.0
CNPJ_000097,1.0,0.1483,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,C,D,ALTA,0.0,0.0
CNPJ_000098,1.0,0.1521,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,G,C,ALTA,0.0,0.0
CNPJ_000099,1.0,0.1598,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,C,C,MEDIA,0.0,0.0
CNPJ_000100,1.0,0.1569,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,C,J,ALTISSIMA,29.0,0.0
CNPJ_000101,1.0,0.1707,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,G,D,BAIXISSIMA,0.0,0.0
CNPJ_000102,1.0,0.0977,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,F,H,ALTA,9.0,0.0
CNPJ_000103,1.0,0.118,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,H,F,ALTISSIMA,1.0,0.0
CNPJ_000104,1.0,0.0933,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,G,ALTISSIMA,8.0,0.0
CNPJ_000105,1.0,0.1315,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,Q,EMPRESA_ISENTA,ALTA,0.0,0.0
CNPJ_000106,1.0,0.1718,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,F,,ALTISSIMA,0.0,0.0
CNPJ_000107,1.0,0.1434,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,C,F,ALTA,0.0,0.0
CNPJ_000108,1.0,0.1273,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,G,ALTA,24.0,0.0
CNPJ_000109,1.0,0.1156,3,RECUSADO,RGR_K01_RISCO_LIDERANCA_AREA_CRITICA,K01_LIDERANCA_AREA_CRITICA,Recusa Sumaria: Risco de lideranca detectado em area de concentracao altissima de sinistro.,0.0,False,10000.0,0.0,0.0,45000.0,N,F,ALTISSIMA,0.0,1.0
CNPJ_000110,1.0,0.1444,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,S,EMPRESA_ISENTA,ALTA,83.0,0.0
CNPJ_000111,1.0,0.1225,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,J,ALTISSIMA,2.0,
CNPJ_000112,1.0,0.1589,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,G,G,BAIXISSIMA,0.0,0.0
CNPJ_000113,1.0,0.1987,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,S,EMPRESA_ISENTA,BAIXISSIMA,1.0,0.0
CNPJ_000114,1.0,0.152,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,P,E,ALTA,1.0,0.0
CNPJ_000115,1.0,0.4103,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,I,D,BAIXISSIMA,0.0,0.0
CNPJ_000116,1.0,0.1452,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,F,D,BAIXISSIMA,0.0,1.0
CNPJ_000117,1.0,0.1058,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,A,,MEDIA,0.0,0.0
CNPJ_000118,1.0,0.1697,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,J,G,MEDIA,0.0,0.0
CNPJ_000119,1.0,0.1631,1,RECUSADO,RGR_K01_RISCO_LIDERANCA_AREA_CRITICA,K01_LIDERANCA_AREA_CRITICA,Recusa Sumaria: Risco de lideranca detectado em area de concentracao altissima de sinistro.,0.0,False,10000.0,0.0,0.0,45000.0,C,H,ALTISSIMA,1.0,1.0
CNPJ_000120,1.0,0.1197,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,S,E,ALTISSIMA,1.0,0.0
CNPJ_000121,1.0,0.154,1,RECUSADO,RGR_K01_RISCO_LIDERANCA_AREA_CRITICA,K01_LIDERANCA_AREA_CRITICA,Recusa Sumaria: Risco de lideranca detectado em area de concentracao altissima de sinistro.,0.0,False,10000.0,0.0,0.0,45000.0,C,H,ALTISSIMA,4.0,1.0
CNPJ_000122,1.0,0.11,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,D,BAIXISSIMA,0.0,0.0
CNPJ_000123,1.0,0.1317,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,M,F,ALTISSIMA,0.0,0.0
CNPJ_000124,1.0,0.39,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,H,,ALTA,0.0,0.0
CNPJ_000125,1.0,0.2292,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,G,C,ALTA,0.0,1.0
CNPJ_000126,1.0,0.1392,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,N,G,ALTA,16.0,0.0
CNPJ_000127,1.0,0.1585,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,G,,ALTA,5.0,0.0
CNPJ_000128,1.0,0.1695,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,C,E,ALTISSIMA,0.0,0.0
CNPJ_000129,1.0,0.1505,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,C,F,MEDIA,0.0,0.0
CNPJ_000130,1.0,0.2753,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,G,C,ALTA,0.0,0.0
CNPJ_000131,1.0,0.1149,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,F,ALTISSIMA,0.0,0.0
CNPJ_000132,1.0,0.1217,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,C,ALTA,0.0,0.0
CNPJ_000133,1.0,0.0983,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,H,G,BAIXISSIMA,14.0,0.0
CNPJ_000134,1.0,0.1028,5,RECUSADO,RGR_K01_RISCO_LIDERANCA_AREA_CRITICA,K01_LIDERANCA_AREA_CRITICA,Recusa Sumaria: Risco de lideranca detectado em area de concentracao altissima de sinistro.,0.0,False,10000.0,0.0,0.0,45000.0,N,E,ALTISSIMA,3.0,1.0
CNPJ_000135,1.0,0.2978,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,H,A,,0.0,1.0
CNPJ_000136,1.0,0.2173,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,C,I,BAIXISSIMA,4.0,0.0
CNPJ_000137,1.0,0.1134,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,,BAIXISSIMA,0.0,1.0
CNPJ_000138,1.0,0.1953,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,K,,ALTISSIMA,1.0,0.0
CNPJ_000139,1.0,0.1827,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,F,,ALTISSIMA,0.0,0.0
CNPJ_000140,1.0,0.132,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,N,,BAIXISSIMA,0.0,0.0
CNPJ_000141,1.0,0.1359,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,C,BAIXISSIMA,0.0,0.0
CNPJ_000142,1.0,0.2263,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,K,G,ALTISSIMA,10.0,0.0
CNPJ_000143,1.0,0.1401,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,F,F,ALTISSIMA,0.0,0.0
CNPJ_000144,1.0,0.1289,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,G,BAIXISSIMA,0.0,0.0
CNPJ_000145,1.0,0.1452,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,G,J,BAIXISSIMA,0.0,0.0
CNPJ_000146,1.0,0.1466,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,C,D,BAIXISSIMA,0.0,0.0
CNPJ_000147,1.0,0.0709,10,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,,,,,
CNPJ_000148,1.0,0.3708,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,G,B,ALTA,1.0,1.0
CNPJ_000149,1.0,0.1332,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,H,ALTA,1.0,0.0
CNPJ_000150,1.0,0.1384,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,I,BAIXISSIMA,0.0,0.0
CNPJ_000151,1.0,0.1291,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,H,F,ALTA,2.0,0.0
CNPJ_000152,1.0,0.1103,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,D,BAIXISSIMA,0.0,0.0
CNPJ_000153,1.0,0.1403,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,A,E,BAIXISSIMA,0.0,0.0
CNPJ_000154,1.0,0.187,1,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,45000.0,Q,EMPRESA_ISENTA,BAIXISSIMA,127.0,0.0
CNPJ_000155,1.0,0.1399,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,Q,D,BAIXISSIMA,0.0,0.0
CNPJ_000156,1.0,0.1149,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,,BAIXISSIMA,0.0,0.0
CNPJ_000157,1.0,0.3364,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,C,J,BAIXISSIMA,37.0,0.0
CNPJ_000158,1.0,0.1685,1,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,45000.0,C,J,BAIXISSIMA,561.0,
CNPJ_000159,1.0,0.1204,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,D,MEDIA,0.0,1.0
CNPJ_000160,1.0,0.0944,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,E,ALTISSIMA,11.0,0.0
CNPJ_000161,1.0,0.0943,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,M,F,ALTISSIMA,0.0,0.0
CNPJ_000162,1.0,0.1134,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,G,MEDIA,0.0,0.0
CNPJ_000163,1.0,0.1327,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,A,BAIXISSIMA,0.0,0.0
CNPJ_000164,1.0,0.1997,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,G,G,ALTISSIMA,0.0,0.0
CNPJ_000165,1.0,0.2747,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,G,E,BAIXISSIMA,0.0,0.0
CNPJ_000166,1.0,0.1384,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,D,BAIXISSIMA,0.0,0.0
CNPJ_000167,1.0,0.1529,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,H,A,MEDIA,0.0,0.0
CNPJ_000168,1.0,0.1205,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,J,B,BAIXISSIMA,0.0,0.0
